label,text,label_num,clean_text,text_len
ham,I'm home...,0,im home,11
ham,No one interested. May be some business plan.,0,one interested may business plan,45
ham,Yup it's at paragon... I havent decided whether 2 cut yet... Hee...,0,yup paragon havent decided whether 2 cut yet hee,67
ham,Good morning princess! Have a great day!,0,good morning princess great day,40
ham,Guai... ÌÏ shd haf seen him when he's naughty... ÌÏ so free today? Can go jogging...,0,guai ìï shd haf seen hes naughty ìï free today go jogging,84
ham,Aiyo cos i sms Ì_ then Ì_ neva reply so i wait 4 Ì_ to reply lar. I tot Ì_ havent finish ur lab wat.,0,aiyo cos sms ì ì neva reply wait 4 ì reply lar tot ì havent finish ur lab wat,100
ham,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)",0,living simple loving also simple laughing simple winning tooo simple simple difficult,145
ham,Tell me something. Thats okay.,0,tell something thats okay,30
ham,Ok,0,ok,2
ham,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow,0,hmm shall bring bottle wine keep us amused joking ill still bring bottle red white see tomorrow,125
ham,This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...,0,ur face test 1 2 3 4 5 6 7 8 9 ltgt select number tell ur face astrology waiting quick reply,133
ham,"Hey, iouri gave me your number, I'm wylie, ryan's friend",0,hey iouri gave number im wylie ryans friend,56
ham,Yep get with the program. You're slacking.,0,yep get program youre slacking,42
ham,I'm in inside office..still filling forms.don know when they leave me.,0,im inside officestill filling formsdon know leave,70
ham,"I think your mentor is , but not 100 percent sure.",0,think mentor 100 percent sure,50
spam,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),1,call 09095350301 send girls erotic ecstacy 60pmin stop texts call 08712460324 nat rate,112
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,1,camera awarded sipix digital camera call 09061221066 fromm landline delivery within 28 days,106
spam,A å£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a å£400 reward. Just call 09066380611,1,å£400 xmas reward waiting computer randomly picked loyal mobile customers receive å£400 reward call 09066380611,157
ham,Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates,0,trying figure im suppose see couple different people week said wed get together didnt set dates,135
spam,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!,1,important message final contact attempt important messages waiting customer claims dept expires 13404 call 08717507382,156
ham,Hi mom we might be back later than  &lt;#&gt; ,0,hi mom might back later ltgt,46
spam,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?,1,datingi two started sent text talk sport radio last week connection think coincidence,139
ham,"Lol, oh you got a friend for the dog ?",0,lol oh got friend dog,38
ham,"Ok., is any problem to u frm him? Wats matter?",0,ok problem u frm wats matter,46
ham,"K I'll head out in a few mins, see you there",0,k ill head mins see,44
ham,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..,0,u konw waht rael friendship im gving yuo exmpel jsut ese tihs msg evrey splleing tihs msg wrnog bt sitll yuo raed wihtuot ayn mitsake goodnight amp nice sleepsweet dreams,212
ham,I cant pick the phone right now. Pls send a message,0,cant pick phone right pls send message,51
ham,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.,0,dont want leave im barely stay sane fighting constantly isnt helping,116
spam,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,1,current leading bid 151 pause auction send customer care 08718726270,90
spam,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or å£250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022",1,free entry gr8prizes wkly comp 4 chance win latest nokia 8800 psp å£250 cash every wktxt great 80878 httpwwwgr8prizescom 08715705022,160
ham,Somebody set up a website where you can play hold em using eve online spacebucks,0,somebody set website play hold em using eve online spacebucks,80
ham,Its sunny in california. The weather's just cool,0,sunny california weathers cool,48
spam,You have 1 new message. Call 0207-083-6089,1,1 new message call 02070836089,42
ham,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad",0,make squeezed ltgt bucks dad,64
ham,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.,0,good day toopray meremove teeth painful maintaining stuff,88
ham,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.IåÕm knackered and iåÕm dreading work tonight. What are thou upto tonight. X,0,babes hope ok shit nights sleep fell asleep 5iåõm knackered iåõm dreading work tonight thou upto tonight x,161
ham,How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem,0,friends help us problems give stupid suggestion lands us another problem helps us forgt previous problem,147
ham,I'm at work. Please call,0,im work please call,24
ham,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...,0,gentle baby soon taking ltgt inches deep inside tight pussy,101
ham,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!,0,much fights good nite,40
ham,Ok.ok ok..then..whats ur todays plan,0,okok okthenwhats ur todays plan,36
ham,Nt joking seriously i told,0,nt joking seriously told,26
ham,Watching ajith film ah?,0,watching ajith film ah,23
ham,Ooooooh I forgot to tell u I can get on yoville on my phone,0,ooooooh forgot tell u get yoville phone,59
ham,"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!",0,done handed dont know mega shop asda counts celebration thats im,104
ham,I dont know exactly could you ask chechi.,0,dont know exactly could ask chechi,41
ham,Dunno lei shd b driving lor cos i go sch 1 hr oni.,0,dunno lei shd b driving lor cos go sch 1 hr oni,50
ham,As in i want custom officer discount oh.,0,want custom officer discount oh,40
ham,That's necessarily respectful,0,thats necessarily respectful,29
ham,Hi. Hope you had a good day. Have a better night.,0,hi hope good day better night,49
ham,And he's apparently bffs with carly quick now,0,hes apparently bffs carly quick,45
ham,HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!ö´Ó_??Û¬ud evening...,0,hard true much show amp express love someonethat much hurt leave get seperatedö´óû¬ud evening,163
ham,Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx,0,babes think got ur brolly left english wil bring 2mrw 4 u luv franxx,86
ham,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx,0,hi babe thanks coming even though didnt go welli wanted bed hope see soon love kisses xxx,129
ham,So gd got free ice cream... I oso wan...,0,gd got free ice cream oso wan,40
ham,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,0,pls give prometazine syrup 5mls ltgt mins later feed,69
ham,So how many days since then?,0,many days since,28
ham,Dear are you angry i was busy dear,0,dear angry busy dear,34
ham,Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if Ì_ leaving earlier or wat mah cos mayb Ì_ haf to walk v far...,0,yup msg tat yijue tot group mate cos meeting today mah im askin ì leaving earlier wat mah cos mayb ì haf walk v far,162
ham,... Are you in the pub?,0,pub,23
ham,There is a first time for everything :),0,first time everything,39
ham,"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?",0,daddy shu shu looking 4 u u wan 2 tell ure singapore wat,82
ham,I ask if u meeting da ge tmr nite...,0,ask u meeting da ge tmr nite,36
ham,Gr8. So how do you handle the victoria island traffic. Plus when's the album due,0,gr8 handle victoria island traffic plus whens album due,80
ham,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx,0,nite nite pocay wocay luv u n e thing 4eva promise ring u 2morrowxxxx,81
ham,East coast,0,east coast,10
ham,You should get more chicken broth if you want ramen unless there's some I don't know about,0,get chicken broth want ramen unless theres dont know,90
ham,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!,0,slave want take 2 3 pictures today bright light cell phone bright light,112
ham,Nope. I just forgot. Will show next week,0,nope forgot show next week,40
ham,So how are you really. What are you up to. How's the masters. And so on.,0,really hows masters,72
ham,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story),0,im bruce amp fowler im moms car cant park long story,82
ham,I dont know oh. Hopefully this month.,0,dont know oh hopefully month,37
ham,"Hi elaine, is today's meeting confirmed?",0,hi elaine todays meeting confirmed,40
ham,Ok k..sry i knw 2 siva..tats y i askd..,0,ok ksry knw 2 sivatats askd,39
ham,"Sorry, I'll call later",0,sorry ill call later,22
ham,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...,0,u horrible gal u knew dat going wif yest n u still come n ask,84
ham,Otherwise had part time job na-tuition..,0,otherwise part time job natuition,40
ham,Oh yeah! And my diet just flew out the window,0,oh yeah diet flew window,45
spam,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,1,santa calling would little ones like call santa xmas eve call 09058094583 book time,106
ham,You didnt complete your gist oh.,0,didnt complete gist oh,32
ham,"Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can",0,er yeah b 1526 sorry tell pubcafe sit come wen u,97
ham,"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around",0,make time tonight whenever cool text whenever youre around,102
ham,If I was I wasn't paying attention,0,wasnt paying attention,34
ham,Thanx a lot 4 ur help!,0,thanx lot 4 ur help,22
ham,You're gonna have to be way more specific than that,0,youre gonna way specific,51
ham,Jesus armand really is trying to tell everybody he can find,0,jesus armand really trying tell everybody find,59
ham,I'm wif him now buying tix lar...,0,im wif buying tix lar,33
ham,Mode men or have you left.,0,mode men left,26
ham,Am slow in using biola's fne,0,slow using biolas fne,28
ham,"\What are youdoing later? Sar xxx\""""",0,youdoing later sar xxx,36
ham,Hey i've booked the 2 lessons on sun liao...,0,hey ive booked 2 lessons sun liao,44
ham,Thank you. do you generally date the brothas?,0,thank generally date brothas,45
ham,"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x",0,way make sure u get train worc foregate street shrub hill fun night x,90
ham,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!",0,thought id get watch cos thats kind thing u get4an18th loves much,99
spam,You have won a guaranteed 32000 award or maybe even å£1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???,1,guaranteed 32000 award maybe even å£1000 cash claim ur award call free 0800 18 legitimat efreefone number wat u think,163
ham,Good morning. At the repair shop--the ONLY reason i'm up at this hour.,0,good morning repair shopthe reason im hour,70
ham,"And that's fine, I got enough bud to last most of the night at least",0,thats fine got enough bud last night least,68
ham,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?,0,back good journey let know need receipts shall tell like pendent,104
